"Rank","Genes ranked in the direction 2","'-log10(RRA score)'","KO essential score","Brief feature","Description"
7515,"CSNK1G1",0.3908,-0.095,"Kinase","casein kinase 1 gamma 1"
7516,"SEC11A",0.3908,-0.035,"NA","NA"
7517,"HSBP1L1",0.3907,0.125,"NA","NA"
7518,"IL27",0.3906,-0.055,"NA","myeloid derived growth factor"
7519,"PRPF4",0.3904,-1.235,"NA","pre-mRNA processing factor 4"
7520,"BABAM2",0.3904,0.05,"NA","BRISC and BRCA1 A complex member 2"
7521,"SWSAP1",0.3903,-0.16,"NA","SWIM-type zinc finger 7 associated protein 1"
7522,"GIN1",0.3903,0.085,"NA","gypsy retrotransposon integrase 1"
7523,"TFB1M",0.3902,-0.26,"TF","transcription factor B1"
7524,"ILDR2",0.3902,-0.07,"NA","immunoglobulin like domain containing receptor 2"
7525,"CHRNG",0.3901,-0.3,"NA","cholinergic receptor nicotinic gamma subunit"
7526,"NTMT1",0.3901,-0.12,"NA","N-terminal Xaa-Pro-Lys N-methyltransferase 1"
7527,"ZNF335",0.39,-0.815,"TF","zinc finger protein 335"
7528,"FBXO39",0.39,0.03,"NA","F-box protein 39"
7529,"FAM186B",0.3899,-0.165,"NA","family with sequence similarity 186 member B"
7530,"ZNF385A",0.3899,-0.195,"TF","zinc finger protein 385A"
7531,"IMMP2L",0.3898,-0.04,"NA","inner mitochondrial membrane peptidase subunit 2"
7532,"PHKA1",0.3897,-0.04,"NA","phosphorylase kinase regulatory subunit alpha 1"
7533,"C8orf33",0.3896,-0.31,"NA","chromosome 8 open reading frame 33"
7534,"KRTAP2-3",0.3896,,,
7535,"ASPN",0.3895,,,
7536,"NSUN7",0.3894,-0.035,"NA","NOP2/Sun RNA methyltransferase family member 7"
7537,"SMC5",0.3894,-0.79,"NA","structural maintenance of chromosomes 5"
7538,"BBS9",0.3893,-0.06,"NA","Bardet-Biedl syndrome 9"
7539,"CCNQ",0.3893,,,
7540,"OXCT1",0.3892,0.15,"NA","3-oxoacid CoA-transferase 1"
7541,"BVES",0.3892,0.015,"NA","blood vessel epicardial substance"
7542,"TMEM198",0.3891,-0.01,"NA","transmembrane protein 198"
7543,"BRD8",0.3891,-0.535,"NA","bromodomain containing 8"
7544,"GHR",0.389,0.13,"NA","growth hormone receptor"
7545,"NKX2-8",0.389,,,
7546,"SLC35E1",0.3889,-0.08,"NA","solute carrier family 35 member E1"
7547,"BARHL2",0.3888,-0.235,"TF","BarH like homeobox 2"
7548,"CDIP1",0.3888,-0.06,"TF","cell death inducing p53 target 1"
7549,"PCGF2",0.3887,-0.24,"TF","NA"
7550,"SRPX",0.3887,-0.02,"NA","sushi repeat containing protein X-linked"
7551,"LAMB2",0.3886,-0.085,"NA","laminin subunit gamma 1"
7552,"HGD",0.3886,0.075,"NA","homogentisate 1"
7553,"KMT2E",0.3885,-0.135,"NA","lysine methyltransferase 2E"
7554,"NAGA",0.3885,-0.03,"NA","alpha-N-acetylgalactosaminidase"
7555,"UPP2",0.3884,-0.09,"NA","uridine phosphorylase 2"
7556,"UVSSA",0.3884,-0.075,"NA","UV stimulated scaffold protein A"
7557,"ZNF397",0.3883,-0.11,"TF","zinc finger protein 397"
7558,"SLC6A17",0.3883,-0.255,"NA","solute carrier family 6 member 17"
7559,"RTBDN",0.3882,-0.015,"NA","retbindin"
7560,"SLC10A7",0.3882,-0.04,"NA","solute carrier family 10 member 7"
7561,"LRRC26",0.3881,0.125,"NA","leucine rich repeat containing 26"
7562,"NPHP3",0.3881,-0.05,"NA","nephrocystin 3"
7563,"TVP23B",0.388,0.035,"NA","trans-golgi network vesicle protein 23 homolog B"
7564,"FBXW5",0.3879,-0.02,"NA","F-box and WD repeat domain containing 5"
7565,"GPRC5C",0.3879,0.065,"NA","G protein-coupled receptor class C group 5 member C"
7566,"TMEM179B",0.3878,-0.06,"NA","transmembrane protein 179B"
7567,"TMEM121B",0.3878,-0.085,"NA","transmembrane protein 121B"
7568,"AXDND1",0.3877,-0.16,"NA","axonemal dynein light chain domain containing 1"
7569,"THAP2",0.3877,0.08,"TF","THAP domain containing 2"
7570,"IFFO2",0.3876,0.06,"NA","intermediate filament family orphan 2"
7571,"NIT2",0.3876,-0.08,"NA","nitrilase family member 2"
7572,"OR8G5",0.3875,0.01,"NA","olfactory receptor family 8 subfamily G member 5"
7573,"H3C6",0.3874,,,
7574,"TMEM201",0.3874,-0.21,"NA","transmembrane protein 201"
7575,"KRTAP12-1",0.3873,,,
7576,"HIGD1B",0.3873,-0.15,"NA","NA"
7577,"RAD52",0.3872,-0.12,"NA","RAD52 homolog"
7578,"TATDN1",0.3872,0.075,"NA","TatD DNase domain containing 1"
7579,"AP2B1",0.3871,-0.16,"NA","adaptor related protein complex 2 subunit beta 1"
7580,"ATP6V1A",0.3871,-1.64,"NA","ATPase H+ transporting V1 subunit A"
7581,"WWOX",0.387,0.11,"NA","WW domain containing oxidoreductase"
7582,"TRMT13",0.3869,-0.005,"NA","tRNA methyltransferase 13 homolog"
7583,"LRRC42",0.3869,-0.01,"NA","leucine rich repeat containing 42"
7584,"OR5AK2",0.3868,0.065,"NA","olfactory receptor family 5 subfamily AK member 2"
7585,"LRGUK",0.3868,0.06,"NA","leucine rich repeats and guanylate kinase domain containing"
7586,"PCSK2",0.3867,0.145,"NA","proprotein convertase subtilisin/kexin type 2"
7587,"CUTA",0.3867,-0.17,"NA","cutA divalent cation tolerance homolog"
7588,"TMPRSS4",0.3866,0.09,"NA","transmembrane serine protease 4"
7589,"IL3",0.3866,-0.105,"NA","interleukin 3"
7590,"IRF9",0.3865,-0.075,"TF","interferon regulatory factor 9"
7591,"CDH11",0.3865,0.01,"NA","cadherin 11"
7592,"TMEM71",0.3864,0.055,"NA","transmembrane protein 71"
7593,"RPL30",0.3864,-1.19,"NA","ribosomal protein L30"
7594,"NDUFA8",0.3863,-0.53,"NA","NADH:ubiquinone oxidoreductase subunit A8"
7595,"ADAMTS16",0.3863,0.18,"NA","ADAM metallopeptidase with thrombospondin type 1 motif 16"
7596,"SSX1",0.3862,-0.26,"ChroRemod","SSX family member 1"
7597,"ABCF2",0.3862,-0.125,"NA","ATP binding cassette subfamily F member 2"
7598,"MCM5",0.3861,-1.44,"NA","minichromosome maintenance complex component 5"
7599,"ARHGAP44",0.3861,0.205,"NA","Rho GTPase activating protein 44"
7600,"IFT140",0.386,-0.155,"NA","intraflagellar transport 140"
7601,"CTNNA2",0.3859,-0.08,"NA","catenin alpha 2"
7602,"MARVELD3",0.3859,-0.14,"NA","MARVEL domain containing 3"
7603,"ZBED5",0.3858,,,
7604,"PCDHB8",0.3857,0.02,"NA","protocadherin beta 8"
7605,"CYLC2",0.3857,0.11,"NA","cylicin 2"
7606,"GPATCH11",0.3856,0.095,"NA","G-patch domain containing 11"
7607,"TMEM248",0.3855,-0.085,"NA","transmembrane protein 248"
7608,"CARD11",0.3855,-0.1,"NA","caspase recruitment domain family member 11"
7609,"SEMA6B",0.3854,-0.215,"NA","semaphorin 6B"
7610,"ZC3HAV1",0.3854,-0.1,"NA","zinc finger CCCH-type containing"
7611,"GLB1L3",0.3853,0.09,"NA","galactosidase beta 1 like 3"
7612,"OR5H1",0.3853,-0.11,"NA","olfactory receptor family 5 subfamily H member 1"
7613,"NSUN3",0.3852,-0.11,"NA","NOP2/Sun RNA methyltransferase 3"
7614,"SLC9B2",0.3852,0.13,"NA","solute carrier family 9 member B2"
7615,"WDR17",0.3851,0.04,"NA","WD repeat domain 17"
7616,"ATG4B",0.385,0.01,"NA","autophagy related 4B cysteine peptidase"
7617,"PMM1",0.3849,-0.04,"NA","phosphomannomutase 1"
7618,"C8orf34",0.3849,0,"NA","chromosome 8 open reading frame 34"
7619,"ENPP5",0.3848,0.015,"NA","ectonucleotide pyrophosphatase/phosphodiesterase family member 5"
7620,"PNP",0.3848,0.085,"NA","purine nucleoside phosphorylase"
7621,"UBE2L6",0.3847,0.005,"NA","ubiquitin conjugating enzyme E2 L6"
7622,"EP300",0.3847,-0.305,"ChroRemod","E1A binding protein p300"
7623,"CNPY2",0.3846,-0.335,"NA","canopy FGF signaling regulator 2"
7624,"UBTF",0.3846,-1.535,"TF","upstream binding transcription factor"
7625,"HMG20A",0.3845,-0.03,"TF","high mobility group 20A"
7626,"FGL1",0.3845,0.02,"NA","fibrinogen like 1"
7627,"PGM3",0.3844,-0.205,"NA","phosphoglucomutase 3"
7628,"HSD17B10",0.3844,-0.61,"NA","hydroxysteroid 17-beta dehydrogenase 10"
7629,"BOLA2B",0.3843,,,
7630,"LENG9",0.3843,0.01,"NA","leukocyte receptor cluster member 9"
7631,"ANKRD61",0.3842,0.175,"NA","ankyrin repeat domain 61"
7632,"CEP76",0.3842,0.13,"NA","centrosomal protein 76"
7633,"OVOL2",0.3841,-0.115,"TF","ovo like zinc finger 2"
7634,"GBF1",0.3841,-1.105,"NA","golgi brefeldin A resistant guanine nucleotide exchange factor 1"
7635,"RCOR1",0.384,-0.425,"TF","NA"
7636,"LRRC55",0.3839,-0.05,"NA","leucine rich repeat containing 55"
7637,"POLD1",0.3839,-1.8,"NA","DNA polymerase delta 1"
7638,"RANBP3",0.3838,-0.355,"NA","RAN binding protein 3"
7639,"SGPP1",0.3838,-0.295,"NA","sphingosine-1-phosphate phosphatase 1"
7640,"CEP290",0.3837,-0.22,"NA","centrosomal protein 290"
7641,"CD200",0.3836,0.005,"NA","CD200 molecule"
7642,"SLC45A1",0.3836,0.055,"NA","solute carrier family 45 member 1"
7643,"NMNAT3",0.3835,-0.11,"NA","nicotinamide nucleotide adenylyltransferase 3"
7644,"NOVA1",0.3835,0.055,"NA","NOVA alternative splicing regulator 1"
7645,"CCNG1",0.3834,-0.03,"NA","cyclin G1"
7646,"UVRAG",0.3834,-0.22,"NA","UV radiation resistance associated"
7647,"TFAP2B",0.3833,-0.035,"TF","transcription factor AP-2 beta"
7648,"HCAR1",0.3833,-0.185,"NA","hydroxycarboxylic acid receptor 1"
7649,"ELP4",0.3832,-0.665,"NA","elongator acetyltransferase complex subunit 4"
7650,"GRM2",0.3832,-0.145,"NA","glutamate metabotropic receptor 2"
7651,"MAP3K12",0.3831,-0.175,"Kinase","mitogen-activated protein kinase kinase kinase 12"
7652,"PCARE",0.3831,0.07,"NA","photoreceptor cilium actin regulator"
7653,"LPAR4",0.383,0.085,"NA","lysophosphatidic acid receptor 4"
7654,"SLC10A1",0.383,0.02,"NA","solute carrier family 10 member 1"
7655,"CDC42EP4",0.3829,-0.08,"NA","CDC42 effector protein 4"
7656,"NUDT8",0.3829,-0.165,"NA","nudix hydrolase 8"
7657,"TMEM61",0.3827,-0.195,"NA","transmembrane protein 61"
7658,"IL1R1",0.3826,0.02,"NA","interleukin 1 receptor type 1"
7659,"SNX22",0.3825,-0.17,"NA","sorting nexin 22"
7660,"RGPD4",0.3825,-0.08,"NA","RANBP2 like and GRIP domain containing 4"
7661,"KRTAP9-4",0.3824,,,
7662,"MAP3K5",0.3824,0.005,"Kinase","mitogen-activated protein kinase kinase kinase 5"
7663,"VPS25",0.3823,-1.795,"NA","vacuolar protein sorting 25 homolog"
7664,"MTDH",0.3823,-0.045,"NA","metadherin"
7665,"NRG1",0.3822,0.205,"ChroRemod","neuregulin 1"
7666,"CYP2D6",0.3822,0.145,"NA","cytochrome P450 family 2 subfamily D member 6"
7667,"IPMK",0.3821,-0.09,"NA","inositol polyphosphate multikinase"
7668,"ITGAL",0.3821,0.055,"NA","integrin subunit alpha L"
7669,"ANO3",0.382,-0.025,"NA","anoctamin 3"
7670,"FBXO33",0.382,-0.055,"NA","F-box protein 33"
7671,"PHAF1",0.3819,,,
7672,"KIAA0586",0.3818,-0.085,"NA","KIAA0586"
7673,"KIZ",0.3817,,,
7674,"TMEM9B",0.3816,-0.06,"NA","TMEM9 domain family member B"
7675,"ASCL2",0.3815,0,"TF","achaete-scute family bHLH transcription factor 2"
7676,"TRAPPC14",0.3815,,,
7677,"AFTPH",0.3814,0.01,"NA","aftiphilin"
7678,"OR8D1",0.3814,0.04,"NA","olfactory receptor family 8 subfamily D member 1"
